# phi  Veff_T1e-03  Veff_T1e-02  Veff_T1e-01
# # g0=0.6  y0=0.0  lam0=0.0  m0=0.0  scale=pi
1.3835663790e-05 6.6900993886e-18 7.0661861310e-16 7.3951573489e-14
1.3931568029e-05 6.7829550641e-18 7.1644655441e-16 7.4980332273e-14
1.4028137046e-05 6.8770979975e-18 7.2641117242e-16 7.6023388973e-14
1.4125375446e-05 6.9725460011e-18 7.3651436635e-16 7.7080946877e-14
1.4223287871e-05 7.0693171331e-18 7.4675806022e-16 7.8153236378e-14
1.4321878993e-05 7.1674297007e-18 7.5714421609e-16 7.9240433659e-14
1.4421153515e-05 7.2669022645e-18 7.6767481093e-16 8.0342742008e-14
1.4521116176e-05 7.3677536398e-18 7.7835184652e-16 8.1460391817e-14
1.4621771745e-05 7.4700029022e-18 7.8917736930e-16 8.2593586376e-14
1.4723125024e-05 7.5736693907e-18 8.0015343895e-16 8.3742569628e-14
1.4825180851e-05 7.6787727108e-18 8.1128214659e-16 8.4907517757e-14
1.4927944096e-05 7.7853327378e-18 8.2256561806e-16 8.6088661156e-14
1.5031419661e-05 7.8933696220e-18 8.3400600239e-16 8.7286257324e-14
1.5135612484e-05 8.0029037913e-18 8.4560548333e-16 8.8500509547e-14
1.5240527538e-05 8.1139559546e-18 8.5736627441e-16 8.9731648219e-14
1.5346169828e-05 8.2265471075e-18 8.6929061895e-16 9.0979903732e-14
1.5452544395e-05 8.3406985347e-18 8.8138078508e-16 9.2245533586e-14
1.5559656316e-05 8.4564318132e-18 8.9363908064e-16 9.3528768172e-14
1.5667510701e-05 8.5737688191e-18 9.0606784819e-16 9.4829851437e-14
1.5776112697e-05 8.6927317291e-18 9.1866945017e-16 9.6149040878e-14
1.5885467486e-05 8.8133430259e-18 9.3144629863e-16 9.7486566888e-14
1.5995580286e-05 8.9356255020e-18 9.4440082384e-16 9.8842727623e-14
1.6106456352e-05 9.0596022641e-18 9.5753549740e-16 1.0021771282e-13
1.6218100974e-05 9.1852967372e-18 9.7085282402e-16 1.0161186129e-13
1.6330519479e-05 9.3127326689e-18 9.8435534314e-16 1.0302538987e-13
1.6443717232e-05 9.4419341346e-18 9.9804563227e-16 1.0445856962e-13
1.6557699635e-05 9.5729255408e-18 1.0119262970e-15 1.0591168513e-13
1.6672472126e-05 9.7057316307e-18 1.0259999893e-15 1.0738504812e-13
1.6788040181e-05 9.8403774881e-18 1.0402693876e-15 1.0887888898e-13
1.6904409316e-05 9.9768885427e-18 1.0547372199e-15 1.1039351941e-13
1.7021585084e-05 1.0115290573e-17 1.0694062407e-15 1.1192918337e-13
1.7139573075e-05 1.0255609715e-17 1.0842792459e-15 1.1348624677e-13
1.7258378920e-05 1.0397872463e-17 1.0993590710e-15 1.1506495355e-13
1.7378008287e-05 1.0542105677e-17 1.1146485964e-15 1.1666561543e-13
1.7498466886e-05 1.0688336584e-17 1.1301507337e-15 1.1828857121e-13
1.7619760464e-05 1.0836592791e-17 1.1458684408e-15 1.1993406485e-13
1.7741894809e-05 1.0986902281e-17 1.1618047106e-15 1.2160247581e-13
1.7864875749e-05 1.1139293424e-17 1.1779625903e-15 1.2329410225e-13
1.7988709151e-05 1.1293794979e-17 1.1943451505e-15 1.2500924232e-13
1.8113400926e-05 1.1450436103e-17 1.2109555229e-15 1.2674823485e-13
1.8238957023e-05 1.1609246353e-17 1.2277968705e-15 1.2851145929e-13
1.8365383433e-05 1.1770255692e-17 1.2448724062e-15 1.3029917314e-13
1.8492686190e-05 1.1933494498e-17 1.2621853841e-15 1.3211176944e-13
1.8620871367e-05 1.2098993563e-17 1.2797391080e-15 1.3394955989e-13
1.8749945081e-05 1.2266784107e-17 1.2975369229e-15 1.3581293750e-13
1.8879913491e-05 1.2436897776e-17 1.3155822220e-15 1.3770222755e-13
1.9010782799e-05 1.2609366653e-17 1.3338784463e-15 1.3961779595e-13
1.9142559250e-05 1.2784223263e-17 1.3524290866e-15 1.4156003572e-13
1.9275249132e-05 1.2961500576e-17 1.3712376732e-15 1.4352927213e-13
1.9408858776e-05 1.3141232017e-17 1.3903078011e-15 1.4552591174e-13
1.9543394558e-05 1.3323451471e-17 1.4096431000e-15 1.4755030693e-13
1.9678862897e-05 1.3508193289e-17 1.4292472606e-15 1.4960289138e-13
1.9815270258e-05 1.3695492292e-17 1.4491240104e-15 1.5168400390e-13
1.9952623150e-05 1.3885383782e-17 1.4692771510e-15 1.5379407817e-13
2.0090928126e-05 1.4077903546e-17 1.4897105205e-15 1.5593349366e-13
2.0230191787e-05 1.4273087863e-17 1.5104280133e-15 1.5810269760e-13
2.0370420777e-05 1.4470973508e-17 1.5314335834e-15 1.6030204236e-13
2.0511621788e-05 1.4671597766e-17 1.5527312293e-15 1.6253198874e-13
2.0653801558e-05 1.4874998431e-17 1.5743250141e-15 1.6479298395e-13
2.0796966871e-05 1.5081213818e-17 1.5962190539e-15 1.6708540747e-13
2.0941124559e-05 1.5290282765e-17 1.6184175259e-15 1.6940972008e-13
2.1086281499e-05 1.5502244649e-17 1.6409246587e-15 1.7176638258e-13
2.1232444620e-05 1.5717139384e-17 1.6637447421e-15 1.7415581509e-13
2.1379620895e-05 1.5935007432e-17 1.6868821303e-15 1.7657849195e-13
2.1527817347e-05 1.6155889814e-17 1.7103412322e-15 1.7903484684e-13
2.1677041048e-05 1.6379828111e-17 1.7341265163e-15 1.8152539476e-13
2.1827299118e-05 1.6606864477e-17 1.7582425270e-15 1.8405058293e-13
2.1978598728e-05 1.6837041642e-17 1.7826938486e-15 1.8661089926e-13
2.2130947096e-05 1.7070402927e-17 1.8074851546e-15 1.8920684518e-13
2.2284351493e-05 1.7306992243e-17 1.8326211601e-15 1.9183888148e-13
2.2438819238e-05 1.7546854108e-17 1.8581066659e-15 1.9450753670e-13
2.2594357702e-05 1.7790033646e-17 1.8839465243e-15 1.9721331230e-13
2.2750974308e-05 1.8036576605e-17 1.9101456603e-15 1.9995673682e-13
2.2908676528e-05 1.8286529359e-17 1.9367090751e-15 2.0273829815e-13
2.3067471887e-05 1.8539938917e-17 1.9636418261e-15 2.0555857906e-13
2.3227367964e-05 1.8796852933e-17 1.9909490450e-15 2.0841809452e-13
2.3388372387e-05 1.9057319716e-17 2.0186359464e-15 2.1131738666e-13
2.3550492839e-05 1.9321388238e-17 2.0467077962e-15 2.1425698401e-13
2.3713737057e-05 1.9589108140e-17 2.0751699561e-15 2.1723750999e-13
2.3878112829e-05 1.9860529746e-17 2.1040278442e-15 2.2025947960e-13
2.4043628000e-05 2.0135704069e-17 2.1332869645e-15 2.2332348915e-13
2.4210290467e-05 2.0414682821e-17 2.1629528922e-15 2.2643010785e-13
2.4378108184e-05 2.0697518424e-17 2.1930312836e-15 2.2957995910e-13
2.4547089157e-05 2.0984264016e-17 2.2235278694e-15 2.3277362568e-13
2.4717241450e-05 2.1274973468e-17 2.2544484631e-15 2.3601169033e-13
2.4888573183e-05 2.1569701383e-17 2.2857989607e-15 2.3929483070e-13
2.5061092530e-05 2.1868503117e-17 2.3175853328e-15 2.4262362952e-13
2.5234807725e-05 2.2171434781e-17 2.3498136427e-15 2.4599873733e-13
2.5409727055e-05 2.2478553258e-17 2.3824900281e-15 2.4942077754e-13
2.5585858869e-05 2.2789916207e-17 2.4156207210e-15 2.5289042778e-13
2.5763211570e-05 2.3105582077e-17 2.4492120376e-15 2.5640836568e-13
2.5941793621e-05 2.3425610119e-17 2.4832703722e-15 2.5997521464e-13
2.6121613544e-05 2.3750060393e-17 2.5178022229e-15 2.6359169296e-13
2.6302679919e-05 2.4078993784e-17 2.5528141677e-15 2.6725847826e-13
2.6485001386e-05 2.4412472008e-17 2.5883128785e-15 2.7097626172e-13
2.6668586645e-05 2.4750557626e-17 2.6243051232e-15 2.7474577518e-13
2.6853444457e-05 2.5093314055e-17 2.6607977610e-15 2.7856770981e-13
2.7039583641e-05 2.5440805580e-17 2.6977977466e-15 2.8244279745e-13
2.7227013081e-05 2.5793097366e-17 2.7353121278e-15 2.8637182415e-13
2.7415741719e-05 2.6150255468e-17 2.7733480612e-15 2.9035549464e-13
2.7605778562e-05 2.6512346846e-17 2.8119127881e-15 2.9439456786e-13
2.7797132678e-05 2.6879439374e-17 2.8510136586e-15 2.9848984341e-13
2.7989813196e-05 2.7251601855e-17 2.8906581242e-15 3.0264206668e-13
2.8183829313e-05 2.7628904032e-17 2.9308537418e-15 3.0685207793e-13
2.8379190284e-05 2.8011416602e-17 2.9716081746e-15 3.1112063609e-13
2.8575905434e-05 2.8399211228e-17 3.0129291830e-15 3.1544856787e-13
2.8773984147e-05 2.8792360552e-17 3.0548246419e-15 3.1983671354e-13
2.8973435877e-05 2.9190938209e-17 3.0973025385e-15 3.2428587268e-13
2.9174270140e-05 2.9595018838e-17 3.1403709611e-15 3.2879696687e-13
2.9376496520e-05 3.0004678101e-17 3.1840381217e-15 3.3337079570e-13
2.9580124666e-05 3.0419992690e-17 3.2283123354e-15 3.3800822655e-13
2.9785164294e-05 3.0841040346e-17 3.2732020442e-15 3.4271019453e-13
2.9991625190e-05 3.1267899871e-17 3.3187158012e-15 3.4747753991e-13
3.0199517204e-05 3.1700651144e-17 3.3648622736e-15 3.5231123845e-13
3.0408850257e-05 3.2139375131e-17 3.4116502610e-15 3.5721215753e-13
3.0619634337e-05 3.2584153906e-17 3.4590886721e-15 3.6218124582e-13
3.0831879502e-05 3.3035070661e-17 3.5071865479e-15 3.6721943845e-13
3.1045595881e-05 3.3492209724e-17 3.5559530537e-15 3.7232775185e-13
3.1260793671e-05 3.3955656574e-17 3.6053974820e-15 3.7750710761e-13
3.1477483141e-05 3.4425497854e-17 3.6555292494e-15 3.8275850859e-13
3.1695674630e-05 3.4901821388e-17 3.7063579115e-15 3.8808295770e-13
3.1915378551e-05 3.5384716201e-17 3.7578931513e-15 3.9348147136e-13
3.2136605386e-05 3.5874272528e-17 3.8101447825e-15 3.9895507958e-13
3.2359365693e-05 3.6370581835e-17 3.8631227675e-15 4.0450482590e-13
3.2583670100e-05 3.6873736835e-17 3.9168371964e-15 4.1013179452e-13
3.2809529311e-05 3.7383831502e-17 3.9712982998e-15 4.1583700188e-13
3.3036954104e-05 3.7900961093e-17 4.0265164570e-15 4.2162159994e-13
3.3265955329e-05 3.8425222162e-17 4.0825021816e-15 4.2748665935e-13
3.3496543916e-05 3.8956712576e-17 4.1392661475e-15 4.3343330498e-13
3.3728730866e-05 3.9495531535e-17 4.1968191660e-15 4.3946264813e-13
3.3962527259e-05 4.0041779592e-17 4.2551721988e-15 4.4557588142e-13
3.4197944251e-05 4.0595558664e-17 4.3143363616e-15 4.5177414327e-13
3.4434993076e-05 4.1156972060e-17 4.3743229288e-15 4.5805862629e-13
3.4673685045e-05 4.1726124490e-17 4.4351433190e-15 4.6443052312e-13
3.4914031548e-05 4.2303122092e-17 4.4968091274e-15 4.7089105347e-13
3.5156044053e-05 4.2888072445e-17 4.5593320951e-15 4.7744146419e-13
3.5399734108e-05 4.3481084593e-17 4.6227241369e-15 4.8408297499e-13
3.5645113343e-05 4.4082269061e-17 4.6869973228e-15 4.9081691402e-13
3.5892193465e-05 4.4691737876e-17 4.7521638969e-15 4.9764446036e-13
3.6140986264e-05 4.5309604590e-17 4.8182362718e-15 5.0456702347e-13
3.6391503613e-05 4.5935984295e-17 4.8852270356e-15 5.1158589084e-13
3.6643757465e-05 4.6570993649e-17 4.9531489433e-15 5.1870236350e-13
3.6897759857e-05 4.7214750893e-17 5.0220149388e-15 5.2591783738e-13
3.7153522910e-05 4.7867375873e-17 5.0918381278e-15 5.3323369483e-13
3.7411058827e-05 4.8528990065e-17 5.1626318180e-15 5.4065129110e-13
3.7670379898e-05 4.9199716592e-17 5.2344094942e-15 5.4817208986e-13
3.7931498497e-05 4.9879680247e-17 5.3071848164e-15 5.5579747347e-13
3.8194427084e-05 5.0569007519e-17 5.3809716564e-15 5.6352895982e-13
3.8459178205e-05 5.1267826611e-17 5.4557840597e-15 5.7136798548e-13
3.8725764492e-05 5.1976267465e-17 5.5316362820e-15 5.7931605476e-13
3.8994198668e-05 5.2694461787e-17 5.6085427575e-15 5.8737468557e-13
3.9264493540e-05 5.3422543066e-17 5.6865181407e-15 5.9554540932e-13
3.9536662007e-05 5.4160646601e-17 5.7655772810e-15 6.0382977101e-13
3.9810717055e-05 5.4908909526e-17 5.8457352315e-15 6.1222938340e-13
4.0086671763e-05 5.5667470832e-17 5.9270072570e-15 6.2074583212e-13
4.0364539297e-05 5.6436471393e-17 6.0094088356e-15 6.2938072993e-13
4.0644332917e-05 5.7216053990e-17 6.0929556607e-15 6.3813579800e-13
4.0926065973e-05 5.8006363338e-17 6.1776636373e-15 6.4701259487e-13
4.1209751910e-05 5.8807546111e-17 6.2635488970e-15 6.5601289592e-13
4.1495404263e-05 5.9619750967e-17 6.3506277965e-15 6.6513836810e-13
4.1783036665e-05 6.0443128577e-17 6.4389169109e-15 6.7439081392e-13
4.2072662838e-05 6.1277831650e-17 6.5284330601e-15 6.8377192743e-13
4.2364296605e-05 6.2124014958e-17 6.6191932823e-15 6.9328355177e-13
4.2657951880e-05 6.2981835368e-17 6.7112148623e-15 7.0292748944e-13
4.2953642676e-05 6.3851451866e-17 6.8045153164e-15 7.1270557002e-13
4.3251383104e-05 6.4733025588e-17 6.8991124142e-15 7.2261965021e-13
4.3551187369e-05 6.5626719846e-17 6.9950241634e-15 7.3267162736e-13
4.3853069777e-05 6.6532700158e-17 7.0922688265e-15 7.4286343949e-13
4.4157044735e-05 6.7451134277e-17 7.1908649190e-15 7.5319703816e-13
4.4463126747e-05 6.8382192222e-17 7.2908312082e-15 7.6367436138e-13
4.4771330418e-05 6.9326046305e-17 7.3921867289e-15 7.7429741492e-13
4.5081670454e-05 7.0282871164e-17 7.4949507728e-15 7.8506825877e-13
4.5394161665e-05 7.1252843794e-17 7.5991429110e-15 7.9598889871e-13
4.5708818961e-05 7.2236143575e-17 7.7047829758e-15 8.0706146247e-13
4.6025657358e-05 7.3232952308e-17 7.8118910712e-15 8.1828802360e-13
4.6344691974e-05 7.4243454241e-17 7.9204875937e-15 8.2967077761e-13
4.6665938031e-05 7.5267836109e-17 8.0305932179e-15 8.4121186579e-13
4.6989410861e-05 7.6306287159e-17 8.1422288963e-15 8.5291347010e-13
4.7315125896e-05 7.7358999191e-17 8.2554158858e-15 8.6477784027e-13
4.7643098681e-05 7.8426166582e-17 8.3701757261e-15 8.7680725310e-13
4.7973344864e-05 7.9507986331e-17 8.4865302631e-15 8.8900398544e-13
4.8305880204e-05 8.0604658085e-17 8.6045016437e-15 9.0137038187e-13
4.8640720569e-05 8.1716384176e-17 8.7241123259e-15 9.1390877342e-13
4.8977881937e-05 8.2843369661e-17 8.8453850737e-15 9.2662158599e-13
4.9317380395e-05 8.3985822350e-17 8.9683429670e-15 9.3951125905e-13
4.9659232145e-05 8.5143952848e-17 9.0930094086e-15 9.5258017782e-13
5.0003453498e-05 8.6317974590e-17 9.2194081301e-15 9.6583093086e-13
5.0350060879e-05 8.7508103878e-17 9.3475631827e-15 9.7926597116e-13
5.0699070827e-05 8.8714559919e-17 9.4774989549e-15 9.9288790080e-13
5.1050499998e-05 8.9937564861e-17 9.6092401846e-15 1.0066992812e-12
5.1404365158e-05 9.1177343836e-17 9.7428119351e-15 1.0207028094e-12
5.1760683195e-05 9.2434124996e-17 9.8782396258e-15 1.0349011145e-12
5.2119471111e-05 9.3708139550e-17 1.0015549032e-14 1.0492969070e-12
5.2480746025e-05 9.4999621810e-17 1.0154766282e-14 1.0638929516e-12
5.2844525178e-05 9.6308809229e-17 1.0295917869e-14 1.0786920131e-12
5.3210825927e-05 9.7635942440e-17 1.0439030646e-14 1.0936969375e-12
5.3579665751e-05 9.8981265299e-17 1.0584131854e-14 1.1089105708e-12
5.3951062252e-05 1.0034502493e-16 1.0731249100e-14 1.1243358133e-12
5.4325033149e-05 1.0172747176e-16 1.0880410375e-14 1.1399756329e-12
5.4701596289e-05 1.0312885957e-16 1.1031644064e-14 1.1558329706e-12
5.5080769641e-05 1.0454944553e-16 1.1184978936e-14 1.1719109163e-12
5.5462571296e-05 1.0598949027e-16 1.1340444171e-14 1.1882124787e-12
5.5847019474e-05 1.0744925787e-16 1.1498069346e-14 1.2047408156e-12
5.6234132519e-05 1.0892901597e-16 1.1657884445e-14 1.2214990168e-12
5.6623928904e-05 1.1042903577e-16 1.1819919881e-14 1.2384903351e-12
5.7016427228e-05 1.1194959209e-16 1.1984206476e-14 1.2557179959e-12
5.7411646221e-05 1.1349096341e-16 1.2150775485e-14 1.2731852925e-12
5.7809604741e-05 1.1505343196e-16 1.2319658596e-14 1.2908955453e-12
5.8210321777e-05 1.1663728369e-16 1.2490887935e-14 1.3088521559e-12
5.8613816451e-05 1.1824280839e-16 1.2664496075e-14 1.3270585124e-12
5.9020108017e-05 1.1987029971e-16 1.2840516042e-14 1.3455180980e-12
5.9429215862e-05 1.2152005521e-16 1.3018981319e-14 1.3642345039e-12
5.9841159506e-05 1.2319237640e-16 1.3199925849e-14 1.3832112132e-12
6.0255958607e-05 1.2488756882e-16 1.3383384057e-14 1.4024518580e-12
6.0673632959e-05 1.2660594207e-16 1.3569390828e-14 1.4219601652e-12
6.1094202491e-05 1.2834780986e-16 1.3757981547e-14 1.4417398211e-12
6.1517687271e-05 1.3011349009e-16 1.3949192078e-14 1.4617945797e-12
6.1944107508e-05 1.3190330486e-16 1.4143058797e-14 1.4821283036e-12
6.2373483548e-05 1.3371758057e-16 1.4339618568e-14 1.5027448415e-12
6.2805835881e-05 1.3555664795e-16 1.4538908772e-14 1.5236481646e-12
6.3241185138e-05 1.3742084211e-16 1.4740967316e-14 1.5448422570e-12
6.3679552091e-05 1.3931050261e-16 1.4945832618e-14 1.5663311170e-12
6.4120957659e-05 1.4122597352e-16 1.5153543642e-14 1.5881188915e-12
6.4565422903e-05 1.4316760347e-16 1.5364139887e-14 1.6102097005e-12
6.5012969034e-05 1.4513574569e-16 1.5577661395e-14 1.6326077859e-12
6.5463617407e-05 1.4713075813e-16 1.5794148774e-14 1.6553174304e-12
6.5917389524e-05 1.4915300342e-16 1.6013643183e-14 1.6783429437e-12
6.6374307040e-05 1.5120284905e-16 1.6236186359e-14 1.7016887031e-12
6.6834391757e-05 1.5328066732e-16 1.6461820619e-14 1.7253592218e-12
6.7297665628e-05 1.5538683548e-16 1.6690588859e-14 1.7493589585e-12
6.7764150761e-05 1.5752173575e-16 1.6922534574e-14 1.7736925345e-12
6.8233869414e-05 1.5968575542e-16 1.7157701863e-14 1.7983645579e-12
6.8706844001e-05 1.6187928686e-16 1.7396135438e-14 1.8233797583e-12
6.9183097092e-05 1.6410272764e-16 1.7637880624e-14 1.8487429063e-12
6.9662651411e-05 1.6635648057e-16 1.7882983380e-14 1.8744588265e-12
7.0145529842e-05 1.6864095377e-16 1.8131490299e-14 1.9005324387e-12
7.0631755426e-05 1.7095656071e-16 1.8383448621e-14 1.9269687164e-12
7.1121351365e-05 1.7330372035e-16 1.8638906243e-14 1.9537726742e-12
7.1614341021e-05 1.7568285712e-16 1.8897911721e-14 1.9809494892e-12
7.2110747918e-05 1.7809440107e-16 1.9160514283e-14 2.0085042841e-12
7.2610595744e-05 1.8053878787e-16 1.9426763852e-14 2.0364423852e-12
7.3113908348e-05 1.8301645894e-16 1.9696711024e-14 2.0647690507e-12
7.3620709749e-05 1.8552786148e-16 1.9970407110e-14 2.0934896882e-12
7.4131024130e-05 1.8807344857e-16 2.0247904127e-14 2.1226098543e-12
7.4644875841e-05 1.9065367923e-16 2.0529254814e-14 2.1521350376e-12
7.5162289402e-05 1.9326901849e-16 2.0814512637e-14 2.1820708760e-12
7.5683289502e-05 1.9591993749e-16 2.1103731809e-14 2.2124231158e-12
7.6207901003e-05 1.9860691351e-16 2.1396967290e-14 2.2431975033e-12
7.6736148936e-05 2.0133043011e-16 2.1694274804e-14 2.2743999473e-12
7.7268058510e-05 2.0409097716e-16 2.1995710844e-14 2.3060363704e-12
7.7803655104e-05 2.0688905093e-16 2.2301332686e-14 2.3381128305e-12
7.8342964277e-05 2.0972515416e-16 2.2611198403e-14 2.3706354533e-12
7.8886011762e-05 2.1259979620e-16 2.2925366869e-14 2.4036104324e-12
7.9432823472e-05 2.1551349299e-16 2.3243897779e-14 2.4370440290e-12
7.9983425501e-05 2.1846676722e-16 2.3566851643e-14 2.4709427077e-12
8.0537844120e-05 2.2146014842e-16 2.3894289823e-14 2.5053128246e-12
8.1096105785e-05 2.2449417296e-16 2.4226274523e-14 2.5401609933e-12
8.1658237136e-05 2.2756938424e-16 2.4562868810e-14 2.5754938953e-12
8.2224264995e-05 2.3068633270e-16 2.4904136627e-14 2.6113182119e-12
8.2794216371e-05 2.3384557593e-16 2.5250142800e-14 2.6476408143e-12
8.3368118462e-05 2.3704767879e-16 2.5600953053e-14 2.6844686006e-12
8.3945998652e-05 2.4029321344e-16 2.5956634021e-14 2.7218086590e-12
8.4527884516e-05 2.4358275948e-16 2.6317253264e-14 2.7596680366e-12
8.5113803820e-05 2.4691690403e-16 2.6682879272e-14 2.7980540113e-12
8.5703784523e-05 2.5029624178e-16 2.7053581488e-14 2.8369738741e-12
8.6297854777e-05 2.5372137515e-16 2.7429430316e-14 2.8764350385e-12
8.6896042929e-05 2.5719291433e-16 2.7810497134e-14 2.9164451209e-12
8.7498377523e-05 2.6071147742e-16 2.8196854311e-14 2.9570116565e-12
8.8104887301e-05 2.6427769048e-16 2.8588575212e-14 2.9981423973e-12
8.8715601204e-05 2.6789218766e-16 2.8985734224e-14 3.0398452310e-12
8.9330548373e-05 2.7155561128e-16 2.9388406762e-14 3.0821281128e-12
8.9949758153e-05 2.7526861194e-16 2.9796669286e-14 3.1249990524e-12
9.0573260090e-05 2.7903184862e-16 3.0210599308e-14 3.1684663031e-12
9.1201083936e-05 2.8284598877e-16 3.0630275424e-14 3.2125380914e-12
9.1833259648e-05 2.8671170843e-16 3.1055777310e-14 3.2572228741e-12
9.2469817394e-05 2.9062969231e-16 3.1487185747e-14 3.3025291350e-12
9.3110787547e-05 2.9460063390e-16 3.1924582635e-14 3.3484655885e-12
9.3756200693e-05 2.9862523562e-16 3.2368051008e-14 3.3950408945e-12
9.4406087629e-05 3.0270420885e-16 3.2817675049e-14 3.4422640113e-12
9.5060479366e-05 3.0683827410e-16 3.3273540104e-14 3.4901439377e-12
9.5719407129e-05 3.1102816107e-16 3.3735732706e-14 3.5386897947e-12
9.6382902362e-05 3.1527460881e-16 3.4204340577e-14 3.5879108522e-12
9.7050996725e-05 3.1957836580e-16 3.4679452661e-14 3.6378164478e-12
9.7723722096e-05 3.2394019005e-16 3.5161159130e-14 3.6884162174e-12
9.8401110576e-05 3.2836084925e-16 3.5649551402e-14 3.7397197020e-12
9.9083194489e-05 3.3284112086e-16 3.6144722162e-14 3.7917367542e-12
9.9770006382e-05 3.3738179223e-16 3.6646765379e-14 3.8444772810e-12
1.0046157903e-04 3.4198366070e-16 3.7155776316e-14 3.8979513383e-12
1.0115794543e-04 3.4664753376e-16 3.7671851565e-14 3.9521691041e-12
1.0185913881e-04 3.5137422912e-16 3.8195089041e-14 4.0071409325e-12
1.0256519263e-04 3.5616457487e-16 3.8725588029e-14 4.0628773674e-12
1.0327614058e-04 3.6101940956e-16 3.9263449174e-14 4.1193889662e-12
1.0399201658e-04 3.6593958236e-16 3.9808774520e-14 4.1766865303e-12
1.0471285481e-04 3.7092595317e-16 4.0361667519e-14 4.2347810236e-12
1.0543868964e-04 3.7597939273e-16 4.0922233055e-14 4.2936834914e-12
1.0616955572e-04 3.8110078278e-16 4.1490577475e-14 4.3534051960e-12
1.0690548792e-04 3.8629101612e-16 4.2066808577e-14 4.4139574943e-12
1.0764652136e-04 3.9155099684e-16 4.2651035663e-14 4.4753519602e-12
1.0839269140e-04 3.9688164033e-16 4.3243369540e-14 4.5376003031e-12
1.0914403364e-04 4.0228387352e-16 4.3843922555e-14 4.6007144221e-12
1.0990058394e-04 4.0775863494e-16 4.4452808599e-14 4.6647062840e-12
1.1066237840e-04 4.1330687486e-16 4.5070143150e-14 4.7295881811e-12
1.1142945336e-04 4.1892955546e-16 4.5696043267e-14 4.7953724596e-12
1.1220184543e-04 4.2462765094e-16 4.6330627649e-14 4.8620716150e-12
1.1297959147e-04 4.3040214765e-16 4.6974016616e-14 4.9296984545e-12
1.1376272858e-04 4.3625404422e-16 4.7626332165e-14 4.9982658258e-12
1.1455129414e-04 4.4218435174e-16 4.8287697970e-14 5.0677868342e-12
1.1534532578e-04 4.4819409386e-16 4.8958239424e-14 5.1382747205e-12
1.1614486138e-04 4.5428430694e-16 4.9638083643e-14 5.2097429289e-12
1.1694993910e-04 4.6045604018e-16 5.0327359516e-14 5.2822051339e-12
1.1776059735e-04 4.6671035581e-16 5.1026197695e-14 5.3556750912e-12
1.1857687482e-04 4.7304832918e-16 5.1734730650e-14 5.4301668549e-12
1.1939881045e-04 4.7947104890e-16 5.2453092684e-14 5.5056946415e-12
1.2022644346e-04 4.8597961705e-16 5.3181419947e-14 5.5822728574e-12
